Positive Cases,Reported Date,Country Name,Death Count
15679,4/2/2020,Turkey,277
0,2/27/2020,Turkey,0
150593,5/19/2020,Turkey,4171
7,2/29/2020,Iraq,0
0,1/23/2020,Iraq,0
0,1/18/2020,Iraq,0
1313,5/21/2020,Kyrgyzstan,14
746,4/30/2020,Kyrgyzstan,8
871,5/6/2020,Kyrgyzstan,12
0,2/26/2020,Kyrgyzstan,0
0,3/13/2020,Kyrgyzstan,0
0,2/4/2020,Kyrgyzstan,0
0,1/14/2020,Kyrgyzstan,0
0,1/5/2020,Kyrgyzstan,0
2589,4/26/2020,Bahrain,8
0,1/17/2020,Bahrain,0
0,1/16/2020,Bahrain,0
224,5/30/2020,Myanmar,6
94,4/18/2020,Myanmar,5
0,1/25/2020,Myanmar,0
122,5/18/2020,Cambodia,0
1,3/3/2020,Cambodia,0
84802,4/22/2020,Iran,5297
978,3/2/2020,Iran,54
0,1/18/2020,Iran,0
0,2/17/2020,Iran,0
3526,3/1/2020,South Korea,17
10806,5/6/2020,South Korea,255
13112,5/9/2020,Indonesia,943
0,2/26/2020,Indonesia,0
0,2/19/2020,Indonesia,0
0,2/5/2020,Indonesia,0
0,1/18/2020,Indonesia,0
268,4/17/2020,Vietnam,0
268,4/16/2020,Vietnam,0
16,2/23/2020,Vietnam,0
16,2/17/2020,Vietnam,0
5,2/1/2020,Vietnam,0
16,2/25/2020,Vietnam,0
555,4/12/2020,Afghanistan,18
1,2/28/2020,Afghanistan,0
1,2/26/2020,Afghanistan,0
0,2/17/2020,Afghanistan,0
0,1/24/2020,Afghanistan,0
1049,4/3/2020,Singapore,5
455,3/23/2020,Singapore,2
75,2/17/2020,Singapore,0
35585,5/26/2020,Bangladesh,501
10,3/19/2020,Bangladesh,0
0,2/23/2020,Bangladesh,0
0,2/11/2020,Bangladesh,0
2902,4/4/2020,India,68
75,3/13/2020,India,1
0,1/8/2020,India,0
0,1/2/2020,India,0
0,2/2/2020,Bangladesh,0
3,2/20/2020,India,0
35432,5/9/2020,Saudi Arabia,229
46869,5/15/2020,Saudi Arabia,283
0,1/18/2020,Saudi Arabia,0
0,1/3/2020,Saudi Arabia,0
14035,5/25/2020,Philippines,868
12091,5/16/2020,Philippines,806
6459,4/21/2020,Philippines,428
0,1/29/2020,Philippines,0
41,5/7/2020,Mongolia,0
136,5/17/2020,Mongolia,0
34,4/21/2020,Mongolia,0
38,4/28/2020,Mongolia,0
624,4/11/2020,Uzbekistan,3
0,3/2/2020,Uzbekistan,0
0,1/8/2020,Uzbekistan,0
2387,5/10/2020,Uzbekistan,10
673,3/18/2020,Malaysia,2
22,2/19/2020,Malaysia,0
8,2/1/2020,Malaysia,0
388,4/13/2020,Taiwan,6
395,4/16/2020,Taiwan,6
22,2/19/2020,Taiwan,1
18,4/18/2020,Timor Leste,0
24,5/5/2020,Timor Leste,0
2,4/11/2020,Timor Leste,0
0,2/8/2020,Timor Leste,0
612,5/10/2020,Tajikistan,20
0,3/23/2020,Tajikistan,0
612,5/11/2020,Tajikistan,20
0,4/21/2020,Tajikistan,0
2140,5/22/2020,Tajikistan,44
0,1/15/2020,Tajikistan,0
0,1/18/2020,Tajikistan,0
0,1/20/2020,Tajikistan,0
0,3/26/2020,Tajikistan,0
33,4/17/2020,Syria,2
39,4/20/2020,Syria,3
0,3/19/2020,Syria,0
0,3/15/2020,Syria,0
6289,5/7/2020,Kuwait,42
255,3/30/2020,Kuwait,0
9286,5/12/2020,Kuwait,65
3,2/24/2020,Kuwait,0
0,1/12/2020,Kuwait,0
0,1/12/2020,Syria,0
52,3/22/2020,Palestine,0
605,5/27/2020,Palestine,5
567,5/19/2020,Palestine,4
625,5/29/2020,Palestine,5
266,4/11/2020,Palestine,2
38,3/15/2020,Palestine,0
35,3/14/2020,Palestine,0
0,2/18/2020,Palestine,0
0,2/11/2020,Palestine,0
0,2/13/2020,Brunei Darussalam,0
0,1/28/2020,Brunei Darussalam,0
40481,5/23/2020,Qatar,19
22520,5/11/2020,Qatar,14
0,2/7/2020,Qatar,0
212,5/24/2020,Yemen,39
0,2/26/2020,Yemen,0
0,2/15/2020,Yemen,0
10,5/3/2020,Yemen,2
0,1/29/2020,Yemen,0
83209,4/13/2020,China,3345
83097,4/12/2020,China,3343
83352,4/15/2020,China,3346
80973,3/14/2020,China,3194
80859,3/9/2020,China,3122
75543,2/21/2020,China,2238
68566,2/16/2020,China,1666
59,1/7/2020,China,0
38651,5/22/2020,Qatar,17
1071,3/23/2020,Israel,1
12982,4/18/2020,Israel,151
3,2/28/2020,Israel,0
82,3/12/2020,Israel,0
0,2/5/2020,Israel,0
3616,4/12/2020,United Arab Emirates,20
31969,5/28/2020,United Arab Emirates,255
2045,4/7/2020,United Arab Emirates,11
15192,5/6/2020,United Arab Emirates,146
0,1/22/2020,United Arab Emirates,0
0,1/8/2020,United Arab Emirates,0
120,3/27/2020,Kazakhstan,0
6751,5/19/2020,Kazakhstan,35
18,4/12/2020,Laos,0
19,4/14/2020,Laos,0
0,2/23/2020,Laos,0
0,2/7/2020,Laos,0
0,2/15/2020,Laos,0
1045,3/26/2020,Thailand,4
2169,4/5/2020,Thailand,23
3037,5/22/2020,Thailand,56
2938,4/28/2020,Thailand,54
0,1/2/2020,Thailand,0
11,5/12/2020,Bhutan,0
1,3/14/2020,Bhutan,0
7,5/9/2020,Bhutan,0
0,1/15/2020,Bhutan,0
9,4/7/2020,Nepal,0
16,4/16/2020,Nepal,0
0,2/5/2020,Oman,0
0,1/31/2020,Oman,0
863,5/11/2020,Sri Lanka,9
0,1/25/2020,Sri Lanka,0
0,1/17/2020,Sri Lanka,0
30941,5/11/2020,Pakistan,667
37218,5/15/2020,Pakistan,803
16,3/10/2020,Pakistan,0
2291,4/4/2020,Pakistan,31
0,1/13/2020,Pakistan,0
630,4/13/2020,Lebanon,20
947,3/22/2020,Turkey,21
0,2/26/2020,Turkey,0
0,2/23/2020,Turkey,0
0,2/7/2020,Turkey,0
0,2/17/2020,Turkey,0
359,3/20/2020,Turkey,4
568,4/20/2020,Kyrgyzstan,7
0,2/24/2020,Kyrgyzstan,0
0,2/8/2020,Kyrgyzstan,0
0,2/17/2020,Kyrgyzstan,0
1232,4/10/2020,Iraq,69
547,3/30/2020,Iraq,42
3143,5/15/2020,Iraq,115
1708,4/25/2020,Iraq,86
2296,5/4/2020,Iraq,97
0,2/21/2020,Iraq,0
0,1/21/2020,Iraq,0
0,2/19/2020,Jordan,0
323,4/5/2020,Jordan,5
0,2/6/2020,Jordan,0
0,1/16/2020,Jordan,0
17,3/30/2020,Maldives,0
29,4/18/2020,Maldives,0
643,4/3/2020,Bahrain,4
643,4/4/2020,Bahrain,4
10449,5/30/2020,Bahrain,15
6583,5/16/2020,Bahrain,12
63,3/8/2020,Bahrain,0
23,2/26/2020,Bahrain,0
0,1/1/2020,Bahrain,0
155,5/4/2020,Myanmar,6
0,3/8/2020,Myanmar,0
0,1/6/2020,Myanmar,0
0,1/5/2020,Myanmar,0
0,1/2/2020,Myanmar,0
91,3/25/2020,Cambodia,0
122,5/13/2020,Cambodia,0
122,4/22/2020,Cambodia,0
122,5/1/2020,Cambodia,0
122,5/16/2020,Cambodia,0
1,1/28/2020,Cambodia,0
68192,4/11/2020,Iran,4232
0,1/11/2020,Iran,0
2922,3/5/2020,Iran,92
7072,5/19/2020,Afghanistan,173
1,3/3/2020,Afghanistan,0
0,1/27/2020,Afghanistan,0
8162,3/15/2020,South Korea,75
27,2/10/2020,South Korea,0
1104,3/28/2020,Saudi Arabia,3
13930,4/24/2020,Saudi Arabia,121
42925,5/13/2020,Saudi Arabia,264
52016,5/17/2020,Saudi Arabia,302
78541,5/28/2020,Saudi Arabia,425
0,1/16/2020,Saudi Arabia,0
0,1/9/2020,Saudi Arabia,0
0,1/11/2020,Saudi Arabia,0
12718,5/19/2020,Philippines,831
3,2/7/2020,Philippines,1
0,1/11/2020,Philippines,0
12,4/1/2020,Mongolia,0
140,5/18/2020,Mongolia,0
0,2/27/2020,Mongolia,0
0,1/2/2020,Mongolia,0
9511,4/29/2020,Indonesia,773
4,3/8/2020,Indonesia,0
34,3/13/2020,Indonesia,1
0,1/16/2020,Indonesia,0
0,1/12/2020,Indonesia,0
268,4/20/2020,Vietnam,0
16,2/16/2020,Vietnam,0
270,4/26/2020,Vietnam,0
0,1/17/2020,Vietnam,0
2532,4/13/2020,Singapore,8
90,2/25/2020,Singapore,0
18,2/3/2020,Singapore,0
18,2/4/2020,Singapore,0
24,3/22/2020,Bangladesh,2
48,3/29/2020,Bangladesh,5
3382,4/22/2020,Bangladesh,110
3,3/10/2020,Bangladesh,0
0,2/25/2020,Bangladesh,0
0,1/26/2020,Bangladesh,0
0,1/22/2020,Bangladesh,0
118447,5/22/2020,India,3583
5,3/3/2020,India,0
3,2/18/2020,India,0
0,1/10/2020,India,0
31960,5/26/2020,Singapore,23
33,3/24/2020,Bangladesh,3
2298,5/8/2020,Uzbekistan,10
2802,5/19/2020,Uzbekistan,13
3444,5/29/2020,Uzbekistan,14
1778,4/24/2020,Uzbekistan,7
2418,5/11/2020,Uzbekistan,10
0,1/26/2020,Uzbekistan,0
0,1/21/2020,Uzbekistan,0
0,1/7/2020,Uzbekistan,0
3116,4/3/2020,Malaysia,50
158,3/13/2020,Malaysia,0
6872,5/17/2020,Malaysia,113
5425,4/21/2020,Malaysia,89
4119,4/9/2020,Malaysia,65
12,2/6/2020,Malaysia,0
4,1/27/2020,Malaysia,0
0,1/16/2020,Malaysia,0
355,4/4/2020,Taiwan,5
235,3/26/2020,Taiwan,2
252,3/27/2020,Taiwan,2
440,5/8/2020,Taiwan,6
441,5/24/2020,Taiwan,7
18,2/9/2020,Taiwan,0
1,4/1/2020,Timor Leste,0
0,2/23/2020,Timor Leste,0
0,1/27/2020,Timor Leste,0
0,1/29/2020,Timor Leste,0
661,5/12/2020,Tajikistan,21
230,5/5/2020,Tajikistan,3
0,2/22/2020,Tajikistan,0
0,1/31/2020,Tajikistan,0
0,1/14/2020,Tajikistan,0
122,5/31/2020,Syria,4
0,1/31/2020,Syria,0
0,1/16/2020,Syria,0
1995,4/21/2020,Kuwait,9
0,1/22/2020,Kuwait,0
0,1/7/2020,Kuwait,0
0,1/29/2020,Israel,0
0,1/10/2020,Israel,0
52907,5/30/2020,Qatar,36
50914,5/29/2020,Qatar,33
33969,5/19/2020,Qatar,15
1,4/13/2020,Yemen,0
0,3/29/2020,Yemen,0
0,3/6/2020,Yemen,0
0,2/20/2020,Yemen,0
0,1/22/2020,Yemen,0
83909,4/26/2020,China,4636
82575,4/5/2020,China,3333
82698,4/7/2020,China,3335
84106,5/29/2020,China,4638
84079,5/22/2020,China,4638
77234,2/24/2020,China,2595
873,3/19/2020,Japan,29
1089,3/23/2020,Japan,41
16513,5/22/2020,Japan,796
93,2/21/2020,Japan,1
1,1/18/2020,Japan,0
155,4/4/2020,Palestine,1
0,2/24/2020,Palestine,0
0,2/8/2020,Brunei Darussalam,0
0,1/30/2020,Brunei Darussalam,0
0,2/4/2020,Brunei Darussalam,0
37,3/19/2020,Kazakhstan,0
2860,4/28/2020,Kazakhstan,25
0,1/20/2020,Kazakhstan,0
0,1/21/2020,Kazakhstan,0
0,1/24/2020,Kazakhstan,0
10,4/2/2020,Laos,0
0,1/22/2020,Laos,0
0,1/11/2020,Laos,0
366,3/21/2020,Thailand,1
2811,4/22/2020,Thailand,48
3018,5/15/2020,Thailand,56
34,2/17/2020,Thailand,0
2,1/17/2020,Thailand,0
0,1/9/2020,Thailand,0
1,1/13/2020,Thailand,0
5,4/14/2020,Bhutan,0
99,5/7/2020,Nepal,0
52,4/27/2020,Nepal,0
402,5/20/2020,Nepal,2
1,3/23/2020,Nepal,0
101,5/8/2020,Nepal,0
258,5/15/2020,Nepal,0
1,2/25/2020,Nepal,0
15738,5/7/2020,United Arab Emirates,157
5593,4/17/2020,United Arab Emirates,35
25063,5/20/2020,United Arab Emirates,227
7401,4/21/2020,United Arab Emirates,43
32532,5/29/2020,United Arab Emirates,258
3721,5/13/2020,Oman,17
484,4/11/2020,Oman,3
39,3/20/2020,Oman,0
1620,5/31/2020,Sri Lanka,10
210,4/13/2020,Sri Lanka,7
1,3/7/2020,Sri Lanka,0
1,3/10/2020,Sri Lanka,0
1,2/16/2020,Sri Lanka,0
991,3/25/2020,Pakistan,7
8418,4/20/2020,Pakistan,176
1625,3/31/2020,Pakistan,18
59151,5/27/2020,Pakistan,1225
2,2/29/2020,Pakistan,0
1119,5/26/2020,Lebanon,26
494,4/4/2020,Lebanon,16
696,4/25/2020,Lebanon,22
931,5/19/2020,Lebanon,26
41,3/11/2020,Lebanon,1
66,3/13/2020,Lebanon,2
0,2/3/2020,Lebanon,0
0,2/1/2020,Lebanon,0
56956,4/13/2020,Turkey,1198
160979,5/29/2020,Turkey,4461
0,3/1/2020,Turkey,0
0,1/24/2020,Turkey,0
0,1/14/2020,Turkey,0
112,4/2/2020,Kyrgyzstan,1
16,3/24/2020,Kyrgyzstan,0
0,3/2/2020,Kyrgyzstan,0
107,4/1/2020,Kyrgyzstan,0
3964,5/23/2020,Iraq,147
0,2/20/2020,Iraq,0
1279,4/11/2020,Iraq,70
31,3/5/2020,Iraq,0
0,1/20/2020,Iraq,0
212,3/28/2020,Jordan,0
672,5/21/2020,Jordan,9
649,5/20/2020,Jordan,9
417,4/20/2020,Jordan,7
0,1/12/2020,Jordan,0
1457,5/28/2020,Maldives,5
527,5/4/2020,Maldives,1
0,2/23/2020,Maldives,0
0,1/12/2020,Maldives,0
466,3/28/2020,Bahrain,4
4774,5/10/2020,Bahrain,8
5531,5/13/2020,Bahrain,9
1973,4/22/2020,Bahrain,7
110,3/11/2020,Bahrain,0
0,2/6/2020,Bahrain,0
74,4/16/2020,Myanmar,4
182,5/16/2020,Myanmar,6
144,4/25/2020,Myanmar,5
0,1/28/2020,Myanmar,0
0,1/23/2020,Myanmar,0
0,1/26/2020,Myanmar,0
98,3/27/2020,Cambodia,0
124,5/27/2020,Cambodia,0
1,2/5/2020,Cambodia,0
0,1/14/2020,Cambodia,0
0,1/12/2020,Afghanistan,0
11468,5/31/2020,South Korea,270
10653,4/18/2020,South Korea,232
10804,5/5/2020,South Korea,254
25773,5/31/2020,Indonesia,1573
2491,4/7/2020,Indonesia,209
96,3/15/2020,Indonesia,4
0,2/20/2020,Indonesia,0
0,1/9/2020,Indonesia,0
0,1/3/2020,Indonesia,0
0,1/5/2020,Indonesia,0
327,5/31/2020,Vietnam,0
326,5/26/2020,Vietnam,0
270,4/29/2020,Vietnam,0
16,2/28/2020,Vietnam,0
2,1/30/2020,Vietnam,0
0,1/5/2020,Vietnam,0
558,3/25/2020,Singapore,2
1481,4/8/2020,Singapore,6
313,3/19/2020,Singapore,0
879,4/1/2020,Singapore,3
0,1/23/2020,Singapore,0
13134,5/9/2020,Bangladesh,206
20065,5/16/2020,Bangladesh,298
40321,5/29/2020,Bangladesh,559
0,2/29/2020,Bangladesh,0
8356,4/12/2020,India,273
231,3/21/2020,India,4
33050,4/30/2020,India,1074
34,3/9/2020,India,0
0,1/4/2020,India,0
18778,5/5/2020,Singapore,18
0,1/4/2020,Bangladesh,0
21393,4/23/2020,India,681
107603,5/11/2020,Iran,6640
0,1/5/2020,Iran,0
0,2/26/2020,Saudi Arabia,0
0,2/28/2020,Saudi Arabia,0
0,1/5/2020,Saudi Arabia,0
6087,4/19/2020,Philippines,397
3,2/8/2020,Philippines,1
10343,5/8/2020,Philippines,685
0,1/27/2020,Philippines,0
41,5/5/2020,Mongolia,0
0,3/9/2020,Mongolia,0
0,2/14/2020,Mongolia,0
0,2/6/2020,Mongolia,0
0,2/5/2020,Mongolia,0
0,1/9/2020,Mongolia,0
0,1/13/2020,Mongolia,0
2233,5/7/2020,Uzbekistan,10
3513,5/30/2020,Uzbekistan,14
3333,5/27/2020,Uzbekistan,14
0,3/5/2020,Uzbekistan,0
0,2/21/2020,Uzbekistan,0
0,2/13/2020,Uzbekistan,0
0,1/15/2020,Uzbekistan,0
0,1/22/2020,Uzbekistan,0
0,1/19/2020,Uzbekistan,0
24,5/25/2020,Timor Leste,0
24,5/16/2020,Timor Leste,0
0,3/11/2020,Timor Leste,0
0,2/20/2020,Timor Leste,0
0,2/5/2020,Timor Leste,0
0,1/24/2020,Timor Leste,0
0,4/27/2020,Tajikistan,0
0,4/13/2020,Tajikistan,0
0,3/31/2020,Tajikistan,0
0,2/4/2020,Tajikistan,0
2161,3/28/2020,Malaysia,26
29,3/3/2020,Malaysia,0
7619,5/28/2020,Malaysia,115
3,1/25/2020,Malaysia,0
216,3/25/2020,Taiwan,2
440,5/13/2020,Taiwan,7
108,3/19/2020,Taiwan,1
45,3/8/2020,Taiwan,1
18,2/10/2020,Taiwan,0
18,2/15/2020,Taiwan,0
0,1/20/2020,Taiwan,0
1,1/24/2020,Taiwan,0
0,1/8/2020,Taiwan,0
12240,4/24/2020,Japan,317
1953,3/31/2020,Japan,56
737,3/14/2020,Japan,21
48,3/21/2020,Palestine,0
554,5/16/2020,Palestine,4
139,5/7/2020,Brunei Darussalam,1
136,4/18/2020,Brunei Darussalam,1
0,2/7/2020,Brunei Darussalam,0
29,4/15/2020,Syria,2
38,4/19/2020,Syria,2
38,4/18/2020,Syria,2
0,3/8/2020,Syria,0
26192,5/31/2020,Kuwait,205
910,4/10/2020,Kuwait,1
3740,4/30/2020,Kuwait,24
11975,5/15/2020,Kuwait,88
56,3/3/2020,Kuwait,0
11,2/26/2020,Kuwait,0
0,2/21/2020,Kuwait,0
0,1/3/2020,Kuwait,0
0,2/16/2020,Jordan,0
389,4/13/2020,Jordan,7
562,5/12/2020,Jordan,9
1,3/10/2020,Jordan,0
0,2/13/2020,Jordan,0
0,1/29/2020,Jordan,0
790,5/10/2020,Maldives,3
19,4/8/2020,Maldives,0
13,3/22/2020,Maldives,0
35,4/19/2020,Maldives,0
1143,5/20/2020,Maldives,4
0,1/24/2020,Maldives,0
0,1/2/2020,Maldives,0
43714,5/25/2020,Qatar,23
501,3/24/2020,Qatar,0
0,1/18/2020,Qatar,0
0,4/6/2020,Yemen,0
1,4/23/2020,Yemen,0
222,5/25/2020,Yemen,42
0,3/23/2020,Yemen,0
106,5/16/2020,Yemen,15
0,2/29/2020,Yemen,0
81086,3/18/2020,China,3241
72508,2/18/2020,China,1869
14399,2/2/2020,China,304
11809,2/1/2020,China,259
0,1/6/2020,Yemen,0
0,2/10/2020,Bhutan,0
4,3/29/2020,Bhutan,0
28,5/28/2020,Bhutan,0
1,3/8/2020,Bhutan,0
0,2/22/2020,Bhutan,0
33,5/30/2020,Bhutan,0
0,2/12/2020,Bhutan,0
0,2/17/2020,Bhutan,0
0,2/18/2020,Bhutan,0
0,1/22/2020,Bhutan,0
682,5/26/2020,Nepal,4
9,4/10/2020,Nepal,0
5,3/29/2020,Nepal,0
16,4/15/2020,Nepal,0
584,5/24/2020,Nepal,3
276,5/16/2020,Nepal,0
375,5/19/2020,Nepal,2
1,3/3/2020,Nepal,0
0,1/10/2020,Nepal,0
0,1/8/2020,Nepal,0
6045,4/18/2020,United Arab Emirates,37
19,2/28/2020,United Arab Emirates,0
98,3/17/2020,United Arab Emirates,0
9,2/19/2020,United Arab Emirates,0
0,1/14/2020,United Arab Emirates,0
0,1/1/2020,United Arab Emirates,0
14882,4/24/2020,Israel,193
16793,5/28/2020,Israel,281
16381,5/8/2020,Israel,240
1442,3/24/2020,Israel,1
17,3/6/2020,Israel,0
3964,5/4/2020,Kazakhstan,27
0,2/11/2020,Kazakhstan,0
0,1/30/2020,Kazakhstan,0
0,2/1/2020,Kazakhstan,0
19,5/20/2020,Laos,0
19,4/26/2020,Laos,0
19,5/8/2020,Laos,0
19,4/25/2020,Laos,0
0,3/10/2020,Laos,0
0,1/12/2020,Laos,0
0,1/13/2020,Laos,0
35,2/20/2020,Thailand,0
5,1/26/2020,Thailand,0
4,1/24/2020,Thailand,0
0,1/1/2020,Thailand,0
1508,4/21/2020,Oman,8
192,4/1/2020,Oman,1
910,4/16/2020,Oman,4
0,2/8/2020,Oman,0
1558,5/30/2020,Sri Lanka,10
1,3/5/2020,Sri Lanka,0
0,1/9/2020,Sri Lanka,0
69496,5/31/2020,Pakistan,1483
4601,4/10/2020,Pakistan,66
14885,4/29/2020,Pakistan,327
52437,5/23/2020,Pakistan,1101
0,2/10/2020,Pakistan,0
0,2/22/2020,Pakistan,0
0,1/9/2020,Pakistan,0
0,1/5/2020,Pakistan,0
494,4/3/2020,Lebanon,16
13,3/4/2020,Lebanon,0
1002,5/10/2020,Kyrgyzstan,12
830,5/4/2020,Kyrgyzstan,10
656,4/24/2020,Kyrgyzstan,8
1243,5/19/2020,Kyrgyzstan,14
0,2/18/2020,Kyrgyzstan,0
0,1/9/2020,Kyrgyzstan,0
1236,3/23/2020,Turkey,30
1,3/12/2020,Turkey,0
0,3/9/2020,Turkey,0
61,3/11/2020,Iraq,6
85,3/14/2020,Iraq,9
1318,4/12/2020,Iraq,72
2921,4/30/2020,Bahrain,8
6198,5/15/2020,Bahrain,10
162,3/12/2020,Bahrain,0
22,4/9/2020,Myanmar,3
0,3/14/2020,Myanmar,0
0,2/26/2020,Myanmar,0
0,3/10/2020,Myanmar,0
0,2/14/2020,Myanmar,0
0,1/20/2020,Myanmar,0
0,1/10/2020,Myanmar,0
122,4/20/2020,Cambodia,0
110,4/2/2020,Cambodia,0
86,3/23/2020,Cambodia,0
124,5/29/2020,Cambodia,0
1,2/27/2020,Cambodia,0
3,3/12/2020,Cambodia,0
1,1/29/2020,Cambodia,0
0,2/21/2020,Afghanistan,0
4033,5/10/2020,Afghanistan,115
1463,4/26/2020,Afghanistan,47
40,3/24/2020,Afghanistan,1
0,1/7/2020,Afghanistan,0
192,4/2/2020,Afghanistan,4
0,1/29/2020,Indonesia,0
53,3/15/2020,Vietnam,0
44,3/13/2020,Vietnam,0
61,3/17/2020,Vietnam,0
288,5/14/2020,Vietnam,0
16,2/24/2020,Vietnam,0
112,3/5/2020,Singapore,0
0,3/4/2020,Bangladesh,0
0,2/16/2020,Bangladesh,0
0,2/20/2020,Bangladesh,0
0,1/24/2020,Bangladesh,0
26496,4/26/2020,India,824
0,1/9/2020,India,0
93657,4/30/2020,Iran,5957
122492,5/19/2020,Iran,7057
64586,4/9/2020,Iran,3993
4747,3/7/2020,Iran,124
0,2/14/2020,Iran,0
11364,3/14/2020,Iran,514
6566,3/9/2020,Iran,194
1,3/3/2020,Saudi Arabia,0
0,2/21/2020,Saudi Arabia,0
4462,4/13/2020,Saudi Arabia,59
86,3/15/2020,Saudi Arabia,0
0,1/25/2020,Saudi Arabia,0
0,1/26/2020,Saudi Arabia,0
0,1/21/2020,Saudi Arabia,0
11110,5/20/2020,South Korea,263
9786,4/1/2020,South Korea,163
8961,3/23/2020,South Korea,113
28,2/15/2020,South Korea,0
582,4/10/2020,Uzbekistan,3
1380,4/17/2020,Uzbekistan,4
555,4/9/2020,Uzbekistan,3
2753,5/18/2020,Uzbekistan,12
0,1/4/2020,Uzbekistan,0
0,2/15/2020,Timor Leste,0
0,2/6/2020,Timor Leste,0
0,4/18/2020,Tajikistan,0
0,3/1/2020,Tajikistan,0
0,3/14/2020,Tajikistan,0
4076,4/10/2020,Philippines,203
3660,4/7/2020,Philippines,163
3,2/21/2020,Philippines,1
3,2/13/2020,Philippines,1
0,1/8/2020,Philippines,0
61,5/14/2020,Mongolia,0
14,4/4/2020,Mongolia,0
0,3/4/2020,Mongolia,0
0,1/3/2020,Mongolia,0
0,1/11/2020,Mongolia,0
10751,4/20/2020,Japan,171
1046,3/22/2020,Japan,36
517,5/2/2020,Palestine,4
524,5/5/2020,Palestine,4
29,3/11/2020,Palestine,0
141,5/10/2020,Brunei Darussalam,1
138,4/29/2020,Brunei Darussalam,1
107,3/26/2020,Brunei Darussalam,0
136,4/11/2020,Brunei Darussalam,1
0,1/22/2020,Palestine,0
19,4/10/2020,Syria,2
58,5/20/2020,Syria,3
25,4/12/2020,Syria,2
58,5/22/2020,Syria,3
1,3/24/2020,Syria,0
0,2/19/2020,Syria,0
0,2/25/2020,Syria,0
0,1/21/2020,Syria,0
0,1/7/2020,Syria,0
4619,5/3/2020,Kuwait,33
80,3/13/2020,Kuwait,0
0,1/25/2020,Kuwait,0
0,1/9/2020,Kuwait,0
84,3/22/2020,Jordan,0
299,4/3/2020,Jordan,5
508,5/9/2020,Jordan,9
1,3/12/2020,Jordan,0
19,4/6/2020,Maldives,0
1274,5/23/2020,Maldives,4
573,5/6/2020,Maldives,1
27,5/27/2020,Bhutan,0
0,3/5/2020,Bhutan,0
7,5/6/2020,Bhutan,0
0,2/11/2020,Bhutan,0
0,2/20/2020,Bhutan,0
0,2/1/2020,Bhutan,0
0,1/23/2020,Bhutan,0
0,1/16/2020,Bhutan,0
3,3/28/2020,Nepal,0
82,5/5/2020,Nepal,0
1,3/12/2020,Nepal,0
1,2/24/2020,Nepal,0
1,2/8/2020,Nepal,0
55262,5/31/2020,Qatar,36
1604,4/6/2020,Qatar,4
37097,5/21/2020,Qatar,16
835,4/2/2020,Qatar,2
20201,5/9/2020,Qatar,12
16191,5/5/2020,Qatar,12
0,2/23/2020,Qatar,0
0,2/12/2020,Qatar,0
0,1/28/2020,Qatar,0
0,1/23/2020,Qatar,0
0,2/12/2020,Yemen,0
0,1/4/2020,Yemen,0
81631,3/25/2020,China,3285
83970,5/7/2020,China,4637
80497,3/5/2020,China,3014
80768,3/7/2020,China,3072
7734,1/30/2020,China,170
599,4/13/2020,Oman,4
55,3/23/2020,Oman,0
20,3/14/2020,Oman,0
16,3/6/2020,Oman,0
0,2/1/2020,Oman,0
0,1/20/2020,Oman,0
0,1/4/2020,Oman,0
1,3/8/2020,Sri Lanka,0
19,3/16/2020,Sri Lanka,0
1,2/1/2020,Sri Lanka,0
0,1/16/2020,Sri Lanka,0
0,1/13/2020,Sri Lanka,0
646,3/22/2020,Pakistan,3
11940,4/25/2020,Pakistan,253
0,2/15/2020,Pakistan,0
682,4/23/2020,Lebanon,22
4,3/1/2020,Lebanon,0
41,3/10/2020,Lebanon,0
0,2/8/2020,Lebanon,0
135569,5/9/2020,Turkey,3689
114653,4/29/2020,Turkey,2992
78546,4/18/2020,Turkey,1769
0,2/29/2020,Turkey,0
0,2/25/2020,Turkey,0
419,4/13/2020,Kyrgyzstan,5
1364,5/23/2020,Kyrgyzstan,14
0,3/1/2020,Kyrgyzstan,0
0,3/11/2020,Kyrgyzstan,0
0,3/16/2020,Kyrgyzstan,0
677,3/20/2020,Israel,0
1,2/23/2020,Israel,0
0,1/25/2020,Israel,0
0,1/22/2020,Israel,0
1264,4/4/2020,United Arab Emirates,9
570,3/30/2020,United Arab Emirates,3
86,3/15/2020,United Arab Emirates,0
45,3/8/2020,United Arab Emirates,0
0,1/17/2020,United Arab Emirates,0
386,4/3/2020,Kazakhstan,3
2191,4/23/2020,Kazakhstan,19
5126,5/11/2020,Kazakhstan,31
340,4/1/2020,Kazakhstan,1
0,1/8/2020,Kazakhstan,0
0,3/9/2020,Laos,0
0,2/22/2020,Laos,0
0,1/31/2020,Laos,0
1978,4/4/2020,Thailand,19
2792,4/21/2020,Thailand,47
3065,5/29/2020,Thailand,57
50,3/9/2020,Thailand,1
50,3/10/2020,Thailand,1
0,2/6/2020,Iraq,0
0,1/3/2020,Iraq,0
5072,4/16/2020,Malaysia,83
108,3/20/2020,Taiwan,1
441,5/22/2020,Taiwan,7
10793,5/31/2020,Bahrain,17
390,3/25/2020,Bahrain,3
473,3/29/2020,Bahrain,4
256,3/19/2020,Bahrain,1
0,2/11/2020,Bahrain,0
178,5/10/2020,Myanmar,6
181,5/14/2020,Myanmar,6
8,3/29/2020,Myanmar,0
